,id,name,quality,numOfRatings,department,wouldTakeAgainPercent,difficulty
3012,2663047,Gavin Ramoutar,2.7,3,Film & Television,64,3.3
3013,1538066,Aminata Maraesa,3.1,18,Anthropology,30,3
3014,2761954,Brittany Edmoundson,0.0,0,History,N/A,0
3015,2722813,Cindy Mejia,0.0,0,Communication,N/A,0
3016,2723201,Warren Zanes,0.0,0,Music,100,0
3017,2345485,Lawrence Reed,5.0,24,Psychology,100,2
3018,2506948,Manuel Arriaga,5.0,15,Business,100,2.5
3019,2027239,Marie-Helen Maras,5.0,1,International Affairs,100,4
3020,2599870,Moira Dillon,3.0,2,Psychology,100,5
3021,2094843,Mehmet Dede,4.5,3,Music,100,3
3022,974148,Zvi Kedem,2.4,28,Computer Science,31,3.2
3023,2537606,Eugene Kolker,1.0,2,Business,50,3.5
3024,2724061,Colette Mazzucelli,1.0,1,Social Science,0,4
3025,798139,Beth Kurkjian,4.1,29,Writing,100,3.1
3026,483347,Chris Stahl,2.9,40,Writing,59,4
3027,1074297,Mark Jenkinson,4.2,9,Fine Arts,100,2.6
3028,2724211,Marie Cruz Soto,0.0,0,Interdisciplinary Studies,N/A,0
3029,2472245,Annette Reed,2.1,7,Religious Studies,38,2.7
3030,2760832,Julie Park,3.0,1,English,0,4
3031,2638387,Yu Cao,2.1,14,Mathematics,29,4.3
3032,2588026,Stefan Aune,3.8,8,History,70,2.4
3033,436995,Michael Gomez,3.2,34,History,64,3.3
3034,623212,Ennio Stacchetti,2.6,22,Economics,28,4.2
3035,2696406,Chi-Kwong Fok,1.7,3,Mathematics,0,4
3036,630617,Al Lieberman,4.1,17,Business,78,1.7
3037,2349000,Juan Losada,2.7,6,Music,63,2
3038,787834,Tom Doczi,3.2,10,Music,34,3.1
3039,305637,John Waters,3.5,27,English,85,3.4
3040,2726660,Amy Cordileone,0.0,0,Theater,0,0
3041,599073,Thomas MacFarlane,3.7,27,Music,100,2.3
3042,2498696,Sophie Cote,2.5,2,Philosophy,100,3.5
3043,2726995,Joan Barcelo,2.0,1,Political Science,0,3
3044,2712969,Laetitia Placido,4.7,3,Economics,100,3
3045,2701706,Irasema Alonso,0.0,0,Economics,N/A,0
3046,1528605,Jean-Claude Franchitti,3.0,39,Computer Science,67,3.4
3047,598501,Patricio Navia,4.4,38,Latin American Studies,100,1.7
3048,342802,Christine Harrington,2.8,62,Political Science,23,4.4
3049,1845118,Marianne Chai,4.2,9,Health Science,100,2.7
3050,605412,Mick Moloney,4.3,17,Music,100,2
3051,1805608,Jeff Sebo,4.8,5,Environmental Science,100,2.8
3052,2242174,Nicolas Estournel,5.0,3,French,100,3
3053,2730084,Joseph Dorman,0.0,0,Film & Television,N/A,0
3054,2730139,Anna McCarthy,0.0,0,Cinema,N/A,0
3055,2730224,Seyed Mojarrad,0.0,0,Computer Science,N/A,0
3056,2730316,Barbara Edelstein,1.0,1,Art,0,4
3057,2730456,Linda Thompson,5.0,1,Psychology,100,3
3058,111262,Jill Dearman,4.4,10,Journalism,100,2
3059,2730667,Peder Anker,0.0,0,Environmental Science,N/A,0
3060,2630014,Aner Barzilay,2.2,25,Philosophy,28,4.3
3061,2307714,Helen Redmond,2.0,1,Social Work,0,1
3062,847867,Dana Polan,4.1,25,Cinema,75,2.1
3063,2731043,Ayse Baltacioglu,4.0,1,History,100,2
3064,2760777,Nicole Wang,1.0,1,Economics,50,3
3065,2092578,Linell Ajello,3.8,16,Writing,70,3.4
3066,2762242,Rachel Laryea,3.0,1,Business,0,4
3067,495741,Jonathan Nagler,2.3,47,Political Science,28,3.3
3068,433991,Christopher Flinn,3.1,17,Economics,25,3.7
3069,2753492,Elizabeth Carlisle,4.0,4,Anthropology,75,3.5
3070,2731531,Matthew Zeidenberg,3.0,2,Computer Science,75,3.5
3071,292296,Anthony Reynolds,3.6,98,Cultural Studies,67,3.9
3072,2697516,Tess Rankin,4.0,4,Spanish,75,3.8
3073,484825,Christopher Packard,3.0,46,English,85,3.1
3074,2329940,Anirudh Sivaraman,4.2,9,Computer Science,88,3
3075,1477036,Aaditya Rangan,4.2,33,Not Specified,75,2
3076,1941844,Alan Siegel,3.3,42,Computer Science,50,4.1
3077,2243300,Gianna Albaum,5.0,7,Italian,91,2.5
3078,1852308,Joanna Klukowska,4.1,81,Computer Science,67,3.6
3079,1852041,Laurent Mathevet,3.7,33,Economics,77,4.5
3080,2018495,Isra Ali,2.8,49,Communication,36,3.9
3081,2766268,Michael Paris,4.0,1,Political Science,100,3
3082,2325072,Glenn Kurtz,4.8,5,English,100,3.2
3083,2496183,Oliver Buhler,3.0,4,Mathematics,78,4
3084,2686192,Clifford Frasier,4.0,1,Political Science,100,2
3085,1893366,Kenneth Paulsen,4.7,6,Journalism,100,3.3
3086,1946617,Vindya Bhat,3.3,51,Mathematics,50,3.6
3087,1704066,Henry Ma,3.1,30,Economics,42,3.7
3088,2045609,David Markus,4.6,33,English,93,3.2
3089,686173,Sana Odeh,3.4,43,Computer Science,35,2.7
3090,730726,Steven Drukman,4.4,26,Theater,67,3.8
3091,2734817,Christopher Bush,1.0,1,Performing Arts,50,3
3092,1547966,Hallie Franks,4.9,9,Medieval Studies,100,2.3
3093,2720191,Michael Palmieri,2.0,1,Nutrition & Foods,0,5
3094,2702764,Joachim Lebovits,3.0,4,Mathematics,75,4
3095,2605539,Xi Lin,4.0,2,Humanities,50,3
3096,1188823,Barbara Weinstein,3.3,17,Latin American Studies,56,4.1
3097,1648293,Eric Gioia,4.5,3,Political Science,100,1
3098,2767274,Edan Raviv,1.0,1,Political Science,0,3
3099,232605,Jessamyn Hatcher,3.8,53,Humanities,80,2.6
3100,474497,Andrew Beran,4.7,23,Mathematics,100,1
3101,2339369,Mark Alter,4.0,8,Teaching amp Learning,75,2.2
3102,2624207,Mercy Agyepong,5.0,3,Education,100,2.3
3103,2767505,Stephanie Keer,0.0,0,Psychology,N/A,0
3104,348372,Ascension Mejorado,4.7,39,Economics,93,2
3105,2030277,Anna Wilking,4.6,8,Anthropology,88,2.4
3106,2579794,Karen Miner-Romanoff,4.2,5,Sociology,88,2.4
3107,2460827,Masaki Kinjo,2.2,9,East Asian Studies,10,4.2
3108,747898,Bridgette Bedos-Rezak,3.4,9,History,25,3.1
3109,1686978,Robert Ausch,3.8,9,Psychology,50,2.3
3110,2695591,Dominic Brewer,4.8,5,Education,100,2
3111,2427283,Norman Underwood,4.3,6,History,84,2.2
3112,2702087,Ron Christie,5.0,1,Political Science,100,3
3113,1515920,Juan De Dios Vasquez Alvarez,2.9,4,Spanish,0,2.8
3114,1178311,Tamuira Reid,4.5,31,Writing,100,3.6
3115,2213164,Emily Stone,3.2,10,Writing,60,3.9
3116,2588653,He He,3.5,4,Computer Science,50,3
3117,2760312,Raman Kannan,1.3,3,Computer Science,58,2
3118,419338,Daniel Fleming,3.2,33,Hebrew,38,3.4
3119,66739,Adam Becker,3.7,24,Theology,34,3.2
3120,2406975,Shu (Violet) Xu,3.0,4,Health Science,25,2.8
3121,1489220,Daniel Menely,4.4,36,Writing,95,3.3
3122,2736812,Barton Bishop,5.0,1,Writing,100,2
3123,2695507,Elizabeth Miller,1.5,13,Liberal Studies,8,4.3
3124,2700456,George Morrison,5.0,5,Mathematics,100,1.8
3125,2329305,Stacey Rimikis,4.7,3,Linguistics,100,2.7
3126,2736926,Diane Lane,0.0,0,Psychology,N/A,0
3127,1647432,David Larsen,4.2,45,Liberal Studies,72,2.8
3128,2672460,Delio Vasquez,5.0,1,Sociology,100,3
3129,2736986,Padmapriya Govindarajan,0.0,0,Communication,N/A,0
3130,2043734,Duncan Smith,3.4,38,Biology,62,3.5
3131,1626159,Mark Siegal,4.3,33,Biology,87,3.5
3132,2725632,Philip Kay,1.0,2,Communication,0,4
3133,1578345,Yingkai Zhang,1.0,1,Chemistry,50,5
3134,1658432,Bjorn Hanson,4.3,16,Hospitality,77,2.8
3135,2600736,Vanja Bogicevic,4.5,2,Hospitality,100,3
3136,2697869,Raveesh Mayya,4.3,6,Business,86,3
3137,1630475,Bethsabe Huaman-Andia,4.3,2,Spanish,100,2.5
3138,2134181,Trinanjana Mandal,4.7,7,Chemistry,100,2.9
3139,2768937,Brian Spitzer,5.0,1,Psychology,100,2
3140,1967710,Frances Hurley,3.9,3,Hospitality,0,2
3141,456066,Robert Squillace,4.2,13,History,100,2.6
3142,1025213,Pamela Brown,3.2,77,Philosophy,30,3.8
3143,112641,Vincent Renzi,2.9,157,Foundations of Am. Culture/Classics,46,4.3
3144,1579749,Craig Kapp,4.9,108,Computer Science,93,2.5
3145,1544168,Joshua Weber,3.6,28,Writing,48,3.8
3146,2705171,William Shih,5.0,2,Chemistry,100,3
3147,736827,Andrew Ross,3.8,17,American Studies,75,3.2
3148,435839,Vivek Chibber,4.6,26,Social Science,91,2.9
3149,555599,Nicole Eustace,4.1,23,History,48,3.3
3150,2738176,Brett Krutzsch,5.0,1,Religious Studies,100,4
3151,1568195,Robert Davis,4.8,14,Theater,100,2.4
3152,1068737,Eunju NA,5.0,13,East Asian Studies,100,2
3153,1063918,Ivan Makar,3.9,33,Communication,83,2.6
3154,615409,Allan Gottlieb,2.5,35,Computer Science,36,3
3155,2430298,Raluca Albu,4.6,8,Writing,100,3.1
3156,2769255,Micheal Datcher,0.0,0,Liberal Studies,N/A,0
3157,2769256,Michael Datcher,0.0,0,Liberal Studies,100,0
3158,2769262,Alessandro Chiaramonte,4.0,1,Political Science,100,4
3159,1677158,Bart Kahr,2.0,35,Chemistry,20,4.3
3160,2744952,Vivian Hong,5.0,3,Foreign Languages,100,3
3161,2658956,Natalia Andrievskikh,4.2,6,Literature,89,3.7
3162,2629490,Ralph Chikhany,4.0,59,Mathematics,75,3.8
3163,2252936,Elisabeth Fay,4.6,11,Writing,100,3.4
3164,2016443,Michael Walfish,3.3,21,Computer Science,56,4.8
3165,2013634,Larry Miller,4.3,6,Music,80,2.2
3166,2769402,Mangalika de Silva,2.0,1,History,50,4
3167,2769406,Weligama Silva,0.0,0,Communication,N/A,0
3168,2750133,Anne O'Donnell,0.0,0,History,N/A,0
3169,2374503,Nikolas Sparks,4.7,13,Liberal Studies,100,2.4
3170,2453622,Erin Morrison,4.7,7,Liberal Studies,78,2.7
3171,2639311,David Chalmers,5.0,2,Philosophy,100,3.5
3172,2591702,Zainab Mahmood,4.2,10,Social Science,90,1.5
3173,499437,Debora Spini,4.4,37,Humanities,83,2.6
3174,2343514,Rosemary Quinn,3.0,1,Theater,0,1
3175,1941835,Mark Johnson,5.0,2,Art,100,3
3176,2513266,Seth Langley,5.0,4,Psychology,100,1.8
3177,433971,Debraj Ray,4.8,5,Economics,80,4.6
3178,2312568,Amanda Capelli,3.4,23,Writing,67,4.2
3179,2371067,Taylor Phillips,3.7,11,Management,73,3.5
3180,405905,Philip Mitsis,4.1,48,Classics,100,3.7
3181,1639924,Sarah Pearce,2.2,10,Liberal Arts & Sciences,13,2.5
3182,884439,Doug Dibbern,4.0,23,Cinema,100,3.5
3183,2058380,Anna Abelson,3.0,22,Tourism Management & Hospitality Studies,48,3
3184,2508790,Julie Tay,3.0,2,Writing,50,3
3185,2217729,Jacob Remes,4.2,13,Social Science,77,3.5
3186,1777368,Kate Brideau,4.6,20,Communication,95,2.9
3187,2642932,Sarah Rothberg,5.0,2,Art amp Design,100,2
3188,1819916,Stephen Butler,4.2,13,English,73,3.5
3189,2739852,Chat Gunter,0.0,0,Film & Television,100,0
3190,2739864,Young-Jun Choi,5.0,1,East Asian Studies,100,2
3191,592594,Mike Robert Rampino,3.1,25,Science,36,2.7
3192,2128590,Daniela Montalto,4.5,10,Psychology,82,2.9
3193,2739963,Joshua Williams,0.0,0,Classics,100,0
3194,2408320,Davide Lombardo,4.6,13,Liberal Studies,100,1.9
3195,226660,Pepe Karmel,4.1,27,Fine Arts,100,3
3196,2012415,Thomas Wies,4.5,11,Computer Science,89,3.6
3197,1642454,Lily Chumley,4.0,12,Anthropology,88,2.8
3198,592219,Elizabeth Bauer,4.4,110,Psychology,91,2.8
3199,2229771,Nahoko Kameo,4.7,9,Sociology,100,2
3200,2358659,Naresh Malhotra,5.0,4,Business,100,4.3
3201,1268398,Joshua Jordan,3.5,10,French,0,3.4
3202,2656225,Zhiyuan Zhang,2.3,4,Mathematics,25,3.8
3203,2037946,Eddy Friedfeld,4.9,19,Film Television,100,2.6
3204,1903874,Leif Ristroph,4.7,20,Mathematics,94,3.1
3205,2740320,Erik Alonso,0.0,0,Spanish,100,0
3206,2650575,Sahar Parsa,1.9,15,Economics,40,4.6
3207,2740364,Laudy burgos,5.0,1,Social Work,100,2
3208,2769260,Andrew Burrell,1.0,1,Anthropology,N/A,4
3209,2769318,Maria Almenara,0.0,0,Communication,N/A,0
3210,2231448,Jess Benhabib,2.8,5,Economics,40,3.8
3211,560987,Michael Gilligan,2.5,21,Political Science,50,3.1
3212,2771030,Linmin Zhang,5.0,1,Neurological Sciences,100,1
3213,2766655,Congyi Zhou,0.0,0,Political Science,100,0
3214,1637609,Elena Glasberg,2.8,21,English,37,4
3215,1947082,Mutiara Sondjaja,3.9,40,Mathematics,92,3.1
3216,2291871,Sharon Traiberman,3.5,8,Economics,63,3.8
3217,619041,Jon Ritter,4.0,23,Fine Arts,80,3.5
3218,2432745,Anthony Pullen,3.5,4,Physics,50,2.3
3219,2260813,Fanny Shum,3.8,70,Mathematics,69,3.8
3220,2300234,Michael Shum,4.5,17,Writing,90,3.3
3221,2285057,Timothy Roeper,3.4,65,Economics,57,3.1
3222,2726266,Aref Hashemi Amrei,5.0,2,Mathematics,58,1
3223,2586076,Raoul Normand,2.6,34,Statistics,49,3.6
3224,2363631,Timothy Naftali,4.6,15,History,90,2.8
3225,2459392,Philip Washburn,2.1,10,Liberal Studies,34,4.4
3226,589945,Dimitri Landa,3.0,41,Political Science,36,3.2
3227,1232824,Chris Barker,4.4,16,Linguistics,84,2.8
3228,1382255,Stephanie Harves,4.6,12,Linguistics,100,3.5
3229,837268,Ekaterina Korsounskaia,4.6,15,Russian Studies,89,2.5
3230,1266784,Robert Wosnitzer,3.7,37,Communication,68,3.7
3231,2752754,Benjamin Bernard,4.0,3,Liberal Studies,0,3.7
3232,2769597,Cos Tollerson,0.0,0,History,N/A,0
3233,2548558,Yijun Wang,4.3,3,History,100,3.3
3234,2721296,Gaurav Garg,5.0,1,History,100,3
3235,809730,Manu Goswami,3.8,15,History,34,3.3
3236,2128078,Aya Tanaka,3.1,18,Business,64,3.9
3237,2748601,Ruslan Flek,3.3,7,Mathematics,75,3.7
3238,957582,Jennifer Morgan,2.2,28,History,24,4.2
3239,278911,John Ross,4.5,76,Philosophy,91,1.5
3240,1674587,George Baroud,4.8,26,Classics,100,4
3241,1299102,Joseph Foudy,3.8,59,Economics,67,3.6
3242,2491065,Robert Cohen,3.8,4,History,67,3.5
3243,1084838,Stephanie Geggier,3.4,20,Chemistry,42,3
3244,2654385,Ari Hoffman,4.3,7,English,86,2.6
3245,922164,Tirso Cleves,3.4,38,Spanish,48,3.4
3246,396665,Ted Ziter,3.6,28,Theater,84,2.4
3247,2742712,Julius Damarackas,0.0,0,Mathematics,100,0
3248,180177,John Halpin,4.4,201,Chemistry,82,3.2
3249,1577505,Matthew Nicholas,3.9,20,Writing,73,3.8
3250,2721237,John Chiarelli,1.0,7,Mathematics,0,4.8
3251,2734453,Rena Deitz,4.0,3,Education,84,3.3
3252,1821540,Maryam Modjaz,4.3,13,Physics,89,2.6
3253,2537849,Hilbert Locklear,3.0,21,Computer Science,63,4
3254,520328,Noel Sikorski,4.2,51,English,89,3.7
3255,1142025,Anna Szabolcsi,2.7,12,Linguistics,100,4
3256,1727897,Giuseppe Ammendola,5.0,24,Political Science,100,3.3
3257,1941851,Hubertus Franke,3.7,46,Computer Science,78,3.6
3258,2770527,Nicole Baerg,4.0,1,Business,100,1
3259,2770530,Trino Manuel-Niguez,0.0,0,Economics,N/A,0
3260,2025897,Oded Regev,4.0,7,Computer Science,73,4.6
3261,2313373,Sevinc Ercan,4.1,13,Biology,70,3.8
3262,2768064,Chao Li,5.0,3,Mathematics,100,1.3
3263,2773532,Judith Weissman,0.0,0,Public Policy,N/A,0
3264,2548741,Mercedes Gonzales-Bazan,5.0,1,Communication,100,4
3265,2589580,Baki Guney Isikara,4.9,10,Liberal Studies,100,2.8
3266,226665,Carol Krinsky,3.3,77,Fine Arts,56,4.4
3267,2491650,Richard Stein,5.0,12,Biology,100,2.8
3268,1887040,James Higham,3.4,9,Anthropology,42,3.1
3269,1889463,Joe Versoza,3.9,51,Computer Science,60,3.2
3270,2725793,Quirin Vogel,5.0,6,Mathematics,89,3.5
3271,2576734,Yacine Ali-Haimoud,2.2,5,Physics,43,4.8
3272,919979,Irina Langer,4.0,28,Writing,77,2.8
3273,1460379,Jamie Berthe,4.2,11,Communication,70,3.3
3274,2695327,Mariya Feklistova,4.0,1,Mathematics,100,4
3275,1500640,Peter Valenti,4.5,48,Liberal Studies,79,3.4
3276,430290,Rick Litvin,3.7,46,Film,83,2.8
3277,104829,Mark Crispin Miller,3.4,22,Communication,34,3
3278,2775306,Michael Barron,1.0,1,English,0,2
3279,2586408,Abhinav Tamaskar,2.5,2,Computer Science,50,1.5
3280,2775455,Gabrielle Corradino,0.0,0,Environmental Science,N/A,0
3281,2284196,Naima Hammoud,4.1,40,Mathematics,79,3.1
3282,2339171,Peter Chapin,3.4,14,Liberal Studies,72,2.7
3283,2167558,Jessamine Irwin,4.5,14,French,86,2.7
3284,2520412,Hye Young You,3.0,27,Political Science,50,4.3
3285,622287,Miriam Eisenstein Ebsworth,3.4,6,Languages,80,3.3
3286,2754460,CB Owens,5.0,1,Nutrition & Foods,100,2
3287,2063211,Marie Milofsky,3.9,14,Liberal Studies,50,3.8
3288,2731620,Cheryl Family,1.0,3,Marketing,25,5
3289,2747833,Anna Kendrick,3.0,2,Literature,67,4.5
3290,2771500,Janusz Salamon,0.0,0,Political Science,N/A,0
3291,2491434,William Tsai,5.0,3,Psychology,67,2.7
3292,2589399,Laura Schneebaum,1.6,7,Psychology,17,4.4
3293,2491483,Benjamin Fleming,1.5,2,Religious Studies,0,4.5
3294,2777940,Jonathan Berger,0.0,0,Art Studio,N/A,0
3295,2778029,Staccone Matteo,5.0,1,Mathematics,100,2
3296,2778176,Matthias Birk,0.0,0,Public Administration,N/A,0
3297,216065,Ben Goldberg,4.9,47,Computer Science,100,3
3298,603422,Rene Arcilla,3.8,16,Education,50,2.7
3299,2450415,Jaime Oliver,4.5,2,Music,100,3.5
3300,2658012,Megan Murtha,2.4,20,Writing,74,4.2
3301,2811801,Roman Scoccimarro,0.0,0,Physics,N/A,0
3302,2683282,Sukwon Lee,3.0,13,Political Science,100,3.7
3303,2812021,Emily Tsiang,0.0,0,Business,N/A,0
3304,2812115,Cheongeun Oh,0.0,0,Statistics,N/A,0
3305,2468676,Gitanjali DasBender,4.7,6,Writing,100,3.2
3306,2812729,Julie Horne,0.0,0,English,N/A,0
3307,2491608,Sandeep Mertia,0.0,0,Communication,N/A,0
3308,18709,Marc Lieberman,4.7,179,Economics,88,3.1
3309,2663113,S Farokh Atashzar,5.0,1,Engineering,100,4
3310,2772309,Gilles Francfort,0.0,0,Mathematics,N/A,0
3311,2228255,Hesam Oveys,4.8,80,Mathematics,99,3.1
3312,2768308,Michael Luzzi,0.0,0,Film amp Television,N/A,0
3313,1933588,Esteban Mazzoni,4.7,24,Biology,100,2.3
3314,615615,Seyhan Arkonac,3.7,9,Economics,0,3.4
3315,1456771,Jordana Mendelson,4.0,17,Spanish,82,3.1
3316,1479730,April Strickland,4.4,4,Anthropology,N/A,2.5
3317,1486219,Vince Passaro,5.0,1,Not Specified,N/A,1
3318,2604489,Karri Whipple,4.7,10,Liberal Studies,90,2.7
3319,2816175,Eana Kim,0.0,0,Art History,100,0
3320,2815640,John Rofrano,0.0,0,Computer Science,N/A,0
3321,2816555,Amara Lakhous,0.0,0,Italian,N/A,0
3322,723609,Peggy Gormley,2.8,37,Film,28,2.2
3323,2816759,Angelika Winner,0.0,0,Environmental Science,N/A,0
3324,2732198,Gian Luca Clementi,1.4,17,Economics,8,4.7
3325,2816910,Andrew Goldsmith,0.0,0,Tourism Management,N/A,0
3326,2747953,Sherry Mason,3.0,1,English,0,4
3327,2817608,Richard Cotty,0.0,0,Biology,N/A,0
3328,2817724,Nancy Rubino,0.0,0,French Studies,N/A,0
3329,2818039,Ifrah Magan,0.0,0,Social Work,N/A,0
3330,2783970,David Alpert,1.0,1,Music Performance,N/A,5
3331,2103586,Massimo Avuri,4.3,7,Italian,100,2.4
3332,2816570,Luke Peilen,0.0,0,Mathematics,100,0
3333,2818661,David Aarons,0.0,0,Real Estate,N/A,0
3334,2780889,Nicholas Olson,0.0,0,English,N/A,0
3335,2780891,Jung Ahh Park,0.0,0,Music Performance,N/A,0
3336,2781175,Ines Crespo,0.0,0,Philosophy,N/A,0
3337,2781740,Dongmyung Ahn,0.0,0,Music,N/A,0
3338,2781764,Keoshia Worthy,0.0,0,Psychology,N/A,0
3339,2781857,Neville Sanjana,0.0,0,Biology,N/A,0
3340,2780538,Saarthak Singh,0.0,0,Art & Visual Culture,N/A,0
3341,2782743,David Rosner,5.0,1,Liberal Studies,100,1
3342,2783244,Zachary Star,5.0,1,Mathematics,100,1
3343,2783458,Marcos Martinez,0.0,0,English,100,0
3344,2781023,Oliver Wang,4.0,1,Finance,100,3
3345,2781026,Mallory McMahon,5.0,1,Writing,100,4
3346,2229189,Alena Pirutka,4.3,3,Mathematics,100,3
3347,2783938,Azadeh Aalai,0.0,0,Psychology,N/A,0
3348,2783791,Grace Haaf,0.0,0,Business Economics,N/A,0
3349,2784140,David Prager,0.0,0,Computer Science,100,0
3350,2785321,Timothy Cogley,0.0,0,Economics,N/A,0
3351,2785359,Maria Cabrera Arus,0.0,0,Sociology,N/A,0
3352,2823447,Tracy Olenick,0.0,0,Hospitality,N/A,0
3353,2822203,Ben Milam,0.0,0,Teaching & Learning,N/A,0
3354,2822665,Rachael Stark,0.0,0,Liberal Arts & Sciences,N/A,0
3355,2424789,Charmaine Sia,2.3,40,Statistics,42,4.1
3356,2633736,Parijat Dube,3.3,22,Computer Science,62,3.6
3357,2538403,Na'im Tyson,1.5,12,Computer Science,0,3.8
3358,2824988,Yoav Halperin,0.0,0,Communication,N/A,0
3359,2654335,JAMES NOLT,3.0,4,International Relations,50,3.3
3360,615619,Edward Steinberg,2.1,88,Economics,22,3.6
3361,1382340,Sinan Gunturk,3.6,11,Mathematics,58,3.8
3362,2825917,Rongning Wu,0.0,0,Statistics,N/A,0
3363,2826381,Nina Ferraz,0.0,0,Writing,N/A,0
3364,1772779,Beau Shaw,4.6,28,Liberal Studies,91,2.1
3365,2826458,Kyle Bergman,0.0,0,Business,N/A,0
3366,2425269,Noelle Liston,2.5,4,Anthropology,100,4
3367,1747654,Yoel Ohayon,4.9,408,Chemistry,98,2.1
3368,1770045,Thomas Truxes,2.5,8,History,0,2.8
3369,87008,Avital Ronell,4.0,18,Humanities,88,3.6
3370,2826703,Jicarhea Ashard,0.0,0,Chemistry,N/A,0
3371,546445,Lisa Suzuki,3.0,11,Psychology,50,3.2
3372,950225,Allen Feldman,2.6,7,Communication,100,3.6
3373,2525487,Eric Set,2.5,30,Economics,55,4.3
3374,1032165,Andrew Paizis,3.8,192,Economics,63,2.9
3375,2826890,Ana Mims,1.0,1,Marketing,N/A,5
3376,2625413,Michael Lindsey,3.0,4,Mathematics,25,5
3377,2592136,Elena Manresa,2.3,4,Economics,25,3.5
3378,2783430,Duskin Drum,0.0,0,Liberal Studies,N/A,0
3379,2790832,Alexandra Lee,0.0,0,Liberal Studies,100,0
3380,2791027,Stacie Berman,0.0,0,Education,N/A,0
3381,2791028,Michael Mance,0.0,0,Psychology,N/A,0
3382,2791255,Marshall Ball,0.0,0,Computer Science,N/A,0
3383,2828001,Hanna Tinti,0.0,0,Writing,N/A,0
3384,2827177,Jiajie Chen,0.0,0,Mathematics,N/A,0
3385,2094203,Anasse Bari,4.4,165,Computer Science,85,3.6
3386,2778249,Yu Zhang,1.1,15,Liberal Studies,N/A,4.4
3387,1325620,Susan Zizza,3.7,17,Film & Television,100,2.8
3388,2422701,Nader Nassar,1.8,27,Computer Science,16,3.9
3389,2829366,Judith Abecassis,1.0,1,Data Science,N/A,5
3390,1052652,Maitland Jones Jr.,2.9,187,Chemistry,54,4.3
3391,2829680,Dylan Yeats,0.0,0,Asian Studies,N/A,0
3392,1388150,Stefanos Geroulanos,3.9,30,History,65,3.9
3393,2649675,George Benaroya,5.0,47,Marketing,98,2.8
3394,2118628,Thomas Reynolds,1.3,6,Liberal Studies,0,4.5
3395,2595628,Joseph Califf,3.8,8,Writing,63,4
3396,2830233,Alfonso Morgan-Terrero,0.0,0,Film & Television,N/A,0
